Id,TimeStamp,Total,TimeStampCallMin,OrderType,Price,FillType,TimeStampCallMax,Quantity
114238268,2017-09-20T10:27:26.64,0.00812768,2017-09-20 10:27:38.972240,SELL,0.07258629,FILL,2017-09-20 10:43:04.196916,0.11197267
114238245,2017-09-20T10:27:19.203,0.03149430,2017-09-20 10:27:38.972240,SELL,0.07250001,PARTIAL_FILL,2017-09-20 10:42:21.008081,0.43440410
114238243,2017-09-20T10:27:19,0.10333172,2017-09-20 10:27:38.972240,BUY,0.07260999,FILL,2017-09-20 10:42:21.008081,1.42310616
114238242,2017-09-20T10:27:19,0.00174168,2017-09-20 10:27:38.972240,BUY,0.07255000,PARTIAL_FILL,2017-09-20 10:42:21.008081,0.02400662
114238239,2017-09-20T10:27:18.67,0.00635116,2017-09-20 10:27:38.972240,BUY,0.07255000,FILL,2017-09-20 10:42:21.008081,0.08754185
114238234,2017-09-20T10:27:18.187,0.00347564,2017-09-20 10:27:38.972240,BUY,0.07255000,FILL,2017-09-20 10:42:21.008081,0.04790683
114238194,2017-09-20T10:27:13.61,0.06085398,2017-09-20 10:27:38.972240,BUY,0.07255000,FILL,2017-09-20 10:42:21.008081,0.83878683
114238193,2017-09-20T10:27:13.61,0.02511550,2017-09-20 10:27:38.972240,BUY,0.07255000,PARTIAL_FILL,2017-09-20 10:42:21.008081,0.34618203
114238190,2017-09-20T10:27:13.407,0.01115949,2017-09-20 10:27:38.972240,BUY,0.07255000,FILL,2017-09-20 10:42:21.008081,0.15381797
114238189,2017-09-20T10:27:13.407,0.00365571,2017-09-20 10:27:38.972240,BUY,0.07255000,PARTIAL_FILL,2017-09-20 10:42:21.008081,0.05038896
114238183,2017-09-20T10:27:12.86,0.01085378,2017-09-20 10:27:38.972240,BUY,0.07255000,FILL,2017-09-20 10:41:41.098666,0.14960414
114238173,2017-09-20T10:27:12.03,0.07948687,2017-09-20 10:27:38.972240,BUY,0.07255000,FILL,2017-09-20 10:41:41.098666,1.09561507
114238166,2017-09-20T10:27:11.75,0.00666179,2017-09-20 10:27:38.972240,BUY,0.07234568,PARTIAL_FILL,2017-09-20 10:41:41.098666,0.09208278
114238151,2017-09-20T10:27:09.077,0.01604008,2017-09-20 10:27:38.972240,SELL,0.07241802,FILL,2017-09-20 10:41:41.098666,0.22149300
114238415,2017-09-20T10:27:57.093,0.00109573,2017-09-20 10:28:01.652359,SELL,0.07241802,PARTIAL_FILL,2017-09-20 10:44:24.789377,0.01513071
114238408,2017-09-20T10:27:55.89,0.00505749,2017-09-20 10:28:01.652359,SELL,0.07241802,PARTIAL_FILL,2017-09-20 10:44:24.789377,0.06983747
114238407,2017-09-20T10:27:55.89,0.00300002,2017-09-20 10:28:01.652359,SELL,0.07241802,FILL,2017-09-20 10:43:44.529489,0.04142653
114238406,2017-09-20T10:27:55.737,0.00082074,2017-09-20 10:28:01.652359,SELL,0.07241802,PARTIAL_FILL,2017-09-20 10:43:44.529489,0.01133337
114238400,2017-09-20T10:27:54.563,0.00604344,2017-09-20 10:28:01.652359,SELL,0.07241802,PARTIAL_FILL,2017-09-20 10:43:39.685492,0.08345219
114238396,2017-09-20T10:27:53.593,0.00092016,2017-09-20 10:28:01.652359,SELL,0.07241802,PARTIAL_FILL,2017-09-20 10:43:24.749082,0.01270623
114238364,2017-09-20T10:27:47.987,0.26775569,2017-09-20 10:28:01.652359,SELL,0.07250001,FILL,2017-09-20 10:43:24.749082,3.69318154
114238359,2017-09-20T10:27:46.157,0.00058915,2017-09-20 10:28:01.652359,BUY,0.07258629,FILL,2017-09-20 10:43:24.749082,0.00811659
114238321,2017-09-20T10:27:40.03,0.00605141,2017-09-20 10:28:01.652359,SELL,0.07258629,FILL,2017-09-20 10:43:24.749082,0.08336852
114238304,2017-09-20T10:27:37.733,0.01502468,2017-09-20 10:28:01.652359,BUY,0.07260000,FILL,2017-09-20 10:43:04.196916,0.20695163
114238285,2017-09-20T10:27:35.797,0.04863281,2017-09-20 10:28:01.652359,SELL,0.07258629,PARTIAL_FILL,2017-09-20 10:43:04.196916,0.67000000
114238279,2017-09-20T10:27:33.877,0.05756443,2017-09-20 10:28:01.652359,BUY,0.07258629,PARTIAL_FILL,2017-09-20 10:43:04.196916,0.79304837
114238272,2017-09-20T10:27:30.733,0.01502185,2017-09-20 10:28:01.652359,BUY,0.07258629,FILL,2017-09-20 10:43:04.196916,0.20695163
114238566,2017-09-20T10:28:20.127,0.00057918,2017-09-20 10:28:33.700042,BUY,0.07260000,FILL,2017-09-20 10:45:40.887301,0.00797782
114238528,2017-09-20T10:28:14.237,0.00648475,2017-09-20 10:28:33.700042,SELL,0.07241803,PARTIAL_FILL,2017-09-20 10:45:40.887301,0.08954608
114238519,2017-09-20T10:28:11.83,0.00154668,2017-09-20 10:28:33.700042,BUY,0.07260000,FILL,2017-09-20 10:45:40.887301,0.02130414
114238518,2017-09-20T10:28:11.83,0.00934155,2017-09-20 10:28:33.700042,BUY,0.07258629,PARTIAL_FILL,2017-09-20 10:45:31.604333,0.12869586
114238484,2017-09-20T10:28:07.11,0.00279367,2017-09-20 10:28:33.700042,BUY,0.07250001,FILL,2017-09-20 10:45:31.604333,0.03853342
114238475,2017-09-20T10:28:06.627,0.00037012,2017-09-20 10:28:33.700042,BUY,0.07241802,PARTIAL_FILL,2017-09-20 10:45:08.776764,0.00511092
114238452,2017-09-20T10:28:03.063,0.00072561,2017-09-20 10:28:33.700042,BUY,0.07241802,FILL,2017-09-20 10:45:08.776764,0.01001979
114238434,2017-09-20T10:28:00.703,0.01452108,2017-09-20 10:28:33.700042,SELL,0.07241802,FILL,2017-09-20 10:44:24.789377,0.20051760
114238642,2017-09-20T10:28:35.067,0.01502468,2017-09-20 10:29:02.699181,BUY,0.07260000,FILL,2017-09-20 10:45:40.887301,0.20695163
114238631,2017-09-20T10:28:33.8,0.03004939,2017-09-20 10:29:02.699181,BUY,0.07260000,FILL,2017-09-20 10:45:40.887301,0.41390353
114238616,2017-09-20T10:28:30.207,0.00136024,2017-09-20 10:29:02.699181,BUY,0.07260000,FILL,2017-09-20 10:45:40.887301,0.01873611
114238741,2017-09-20T10:29:00.223,0.01620110,2017-09-20 10:29:17.273175,SELL,0.07241803,FILL,2017-09-20 10:46:11.540441,0.22371642
114238740,2017-09-20T10:29:00.143,0.00059999,2017-09-20 10:29:17.273175,BUY,0.07260000,FILL,2017-09-20 10:45:40.887301,0.00826446
114238715,2017-09-20T10:28:57.83,0.12369000,2017-09-20 10:29:17.273175,BUY,0.07260000,FILL,2017-09-20 10:45:40.887301,1.70371901
114238704,2017-09-20T10:28:56.113,0.12124200,2017-09-20 10:29:17.273175,BUY,0.07260000,FILL,2017-09-20 10:45:40.887301,1.67000000
114238692,2017-09-20T10:28:52.893,0.00057142,2017-09-20 10:29:17.273175,BUY,0.07260000,FILL,2017-09-20 10:45:40.887301,0.00787092
114239253,2017-09-20T10:29:42.13,0.00704033,2017-09-20 10:30:11.337937,BUY,0.07241803,FILL,2017-09-20 10:46:11.540441,0.09721800
114239357,2017-09-20T10:30:05.663,0.01823334,2017-09-20 10:30:16.350439,BUY,0.07260000,FILL,2017-09-20 10:46:11.540441,0.25114799
114239356,2017-09-20T10:30:05.663,0.00128711,2017-09-20 10:30:16.350439,BUY,0.07259999,PARTIAL_FILL,2017-09-20 10:46:11.540441,0.01772884
114239289,2017-09-20T10:29:46.803,0.01313771,2017-09-20 10:30:16.350439,BUY,0.07241803,FILL,2017-09-20 10:46:11.540441,0.18141500
114239285,2017-09-20T10:29:46.397,0.02201302,2017-09-20 10:30:16.350439,BUY,0.07241803,FILL,2017-09-20 10:46:11.540441,0.30397166
114239283,2017-09-20T10:29:46.257,0.05087368,2017-09-20 10:30:16.350439,BUY,0.07241803,FILL,2017-09-20 10:46:11.540441,0.70250029
114239276,2017-09-20T10:29:44.943,0.03557018,2017-09-20 10:30:16.350439,BUY,0.07241803,FILL,2017-09-20 10:46:11.540441,0.49117863
114239547,2017-09-20T10:30:37.867,0.03810642,2017-09-20 10:30:43.067608,SELL,0.07239000,PARTIAL_FILL,2017-09-20 10:46:11.540441,0.52640455
114239531,2017-09-20T10:30:36.523,0.02826958,2017-09-20 10:30:43.067608,BUY,0.07238186,PARTIAL_FILL,2017-09-20 10:46:11.540441,0.39056169
114239475,2017-09-20T10:30:30.65,0.00436370,2017-09-20 10:30:43.067608,BUY,0.07238186,FILL,2017-09-20 10:46:11.540441,0.06028731
114239444,2017-09-20T10:30:27.32,0.00871180,2017-09-20 10:30:43.067608,BUY,0.07238186,FILL,2017-09-20 10:46:11.540441,0.12035900
114239440,2017-09-20T10:30:24.243,0.00004666,2017-09-20 10:30:43.067608,SELL,0.07238186,FILL,2017-09-20 10:46:11.540441,0.00064474
114239436,2017-09-20T10:30:20.883,0.00018152,2017-09-20 10:30:43.067608,BUY,0.07260000,FILL,2017-09-20 10:46:11.540441,0.00250040
114239435,2017-09-20T10:30:20.883,0.00855798,2017-09-20 10:30:43.067608,BUY,0.07260000,PARTIAL_FILL,2017-09-20 10:46:11.540441,0.11787860
114239424,2017-09-20T10:30:17.397,0.00096756,2017-09-20 10:30:43.067608,BUY,0.07260000,FILL,2017-09-20 10:46:11.540441,0.01332729
114239650,2017-09-20T10:30:46.337,0.12229434,2017-09-20 10:31:19.694078,SELL,0.07239000,PARTIAL_FILL,2017-09-20 10:46:43.906775,1.68938177
114239827,2017-09-20T10:31:06.667,2.49120088,2017-09-20 10:31:24.026031,BUY,0.07261000,FILL,2017-09-20 10:46:43.906775,34.30933594
114239826,2017-09-20T10:31:06.667,0.00254876,2017-09-20 10:31:24.026031,BUY,0.07260000,PARTIAL_FILL,2017-09-20 10:46:43.906775,0.03510697
114239734,2017-09-20T10:30:55.213,0.00452970,2017-09-20 10:31:24.026031,BUY,0.07260000,FILL,2017-09-20 10:46:43.906775,0.06239263
114239704,2017-09-20T10:30:52.447,0.05985958,2017-09-20 10:31:24.026031,SELL,0.07239000,PARTIAL_FILL,2017-09-20 10:46:43.906775,0.82690401
114239840,2017-09-20T10:31:09.573,0.00854026,2017-09-20 10:31:40.616891,BUY,0.07261000,FILL,2017-09-20 10:47:15.888561,0.11761829
114240047,2017-09-20T10:31:37.417,0.23616438,2017-09-20 10:31:49.569605,BUY,0.07239001,PARTIAL_FILL,2017-09-20 10:48:15.104973,3.26238921
114240024,2017-09-20T10:31:34.603,0.00208060,2017-09-20 10:31:49.569605,BUY,0.07239001,FILL,2017-09-20 10:48:15.104973,0.02874160
114240020,2017-09-20T10:31:34.417,0.00064045,2017-09-20 10:31:49.569605,BUY,0.07239001,FILL,2017-09-20 10:47:15.888561,0.00884728
114240315,2017-09-20T10:32:08.747,0.10309207,2017-09-20 10:32:19.402494,SELL,0.07239001,PARTIAL_FILL,2017-09-20 10:48:39.356642,1.42412026
114240307,2017-09-20T10:32:07.497,0.00072390,2017-09-20 10:32:19.402494,SELL,0.07239001,PARTIAL_FILL,2017-09-20 10:48:15.104973,0.01000000
114240277,2017-09-20T10:32:03.043,0.00148323,2017-09-20 10:32:19.402494,BUY,0.07261000,FILL,2017-09-20 10:48:15.104973,0.02042742
114240450,2017-09-20T10:32:53.327,0.16498719,2017-09-20 10:33:11.171150,SELL,0.07239001,PARTIAL_FILL,2017-09-20 10:48:39.356642,2.27914310
114240443,2017-09-20T10:32:45.78,0.00149421,2017-09-20 10:33:11.171150,SELL,0.07239001,PARTIAL_FILL,2017-09-20 10:48:39.356642,0.02064117
114240437,2017-09-20T10:32:43.733,0.02421835,2017-09-20 10:33:11.171150,BUY,0.07261000,FILL,2017-09-20 10:48:39.356642,0.33354018
114240433,2017-09-20T10:32:41.903,0.00514171,2017-09-20 10:33:11.171150,SELL,0.07239001,PARTIAL_FILL,2017-09-20 10:48:39.356642,0.07102799
114240432,2017-09-20T10:32:41.903,0.00668174,2017-09-20 10:33:11.171150,SELL,0.07239002,FILL,2017-09-20 10:48:39.356642,0.09230201
114240431,2017-09-20T10:32:41.467,0.14572848,2017-09-20 10:33:11.171150,BUY,0.07261000,FILL,2017-09-20 10:48:39.356642,2.00700299
114240497,2017-09-20T10:33:20.563,0.01310256,2017-09-20 10:33:43.130824,BUY,0.07261000,FILL,2017-09-20 10:49:00.861462,0.18045119
114240496,2017-09-20T10:33:20.563,0.00170661,2017-09-20 10:33:43.130824,BUY,0.07261000,PARTIAL_FILL,2017-09-20 10:49:00.861462,0.02350387
114240495,2017-09-20T10:33:20.563,0.72610000,2017-09-20 10:33:43.130824,BUY,0.07261000,PARTIAL_FILL,2017-09-20 10:49:00.861462,10.00000000
114240494,2017-09-20T10:33:20.563,0.00260633,2017-09-20 10:33:43.130824,BUY,0.07261000,PARTIAL_FILL,2017-09-20 10:48:39.356642,0.03589500
114240493,2017-09-20T10:33:20.563,0.35144345,2017-09-20 10:33:43.130824,BUY,0.07261000,PARTIAL_FILL,2017-09-20 10:48:39.356642,4.84015231
114240570,2017-09-20T10:33:50,0.06518316,2017-09-20 10:34:07.121803,SELL,0.07239001,PARTIAL_FILL,2017-09-20 10:49:41.704036,0.90044416
114240543,2017-09-20T10:33:40.737,0.14478002,2017-09-20 10:34:07.121803,SELL,0.07239001,PARTIAL_FILL,2017-09-20 10:49:41.704036,2.00000000
114240523,2017-09-20T10:33:29.11,0.00098015,2017-09-20 10:34:07.121803,SELL,0.07239001,PARTIAL_FILL,2017-09-20 10:49:24.615510,0.01353990
114240522,2017-09-20T10:33:28.78,0.00201338,2017-09-20 10:34:07.121803,BUY,0.07260000,FILL,2017-09-20 10:49:24.615510,0.02773255
114240520,2017-09-20T10:33:28.72,0.00586744,2017-09-20 10:34:07.121803,SELL,0.07239001,PARTIAL_FILL,2017-09-20 10:49:24.615510,0.08105330
114240517,2017-09-20T10:33:27.673,0.01002445,2017-09-20 10:34:07.121803,SELL,0.07239001,PARTIAL_FILL,2017-09-20 10:49:24.615510,0.13847842
114240509,2017-09-20T10:33:25.423,0.05904790,2017-09-20 10:34:07.121803,SELL,0.07239001,PARTIAL_FILL,2017-09-20 10:49:24.615510,0.81569130
114240681,2017-09-20T10:34:29.72,0.04124074,2017-09-20 10:34:48.527743,SELL,0.07239000,PARTIAL_FILL,2017-09-20 10:50:25.387864,0.56970227
114240666,2017-09-20T10:34:23.55,0.00352316,2017-09-20 10:34:48.527743,BUY,0.07239001,FILL,2017-09-20 10:50:16.279187,0.04866928
114240634,2017-09-20T10:34:17.987,0.00999999,2017-09-20 10:34:48.527743,BUY,0.07239001,FILL,2017-09-20 10:50:16.279187,0.13814060
114240625,2017-09-20T10:34:16.11,0.21717003,2017-09-20 10:34:48.527743,SELL,0.07239001,FILL,2017-09-20 10:50:16.279187,3.00000000
114240624,2017-09-20T10:34:16.11,0.03637401,2017-09-20 10:34:48.527743,SELL,0.07239001,FILL,2017-09-20 10:49:41.704036,0.50247288
114240623,2017-09-20T10:34:16.11,0.03548262,2017-09-20 10:34:48.527743,SELL,0.07239001,FILL,2017-09-20 10:49:41.704036,0.49015909
114240622,2017-09-20T10:34:16.11,0.00944474,2017-09-20 10:34:48.527743,SELL,0.07239001,FILL,2017-09-20 10:49:41.704036,0.13047034
114240621,2017-09-20T10:34:16.11,0.26074519,2017-09-20 10:34:48.527743,SELL,0.07239001,FILL,2017-09-20 10:49:41.704036,3.60194994
114240619,2017-09-20T10:34:15.707,0.43348491,2017-09-20 10:34:48.527743,SELL,0.07239001,PARTIAL_FILL,2017-09-20 10:49:41.704036,5.98818700
114240600,2017-09-20T10:34:07.69,0.56361233,2017-09-20 10:34:48.527743,BUY,0.07267599,FILL,2017-09-20 10:49:41.704036,7.75513805
114240599,2017-09-20T10:34:07.69,0.29064000,2017-09-20 10:34:48.527743,BUY,0.07266000,PARTIAL_FILL,2017-09-20 10:49:41.704036,4.00000000
114240598,2017-09-20T10:34:07.69,0.01017237,2017-09-20 10:34:48.527743,BUY,0.07265979,PARTIAL_FILL,2017-09-20 10:49:41.704036,0.14000000
114240597,2017-09-20T10:34:07.69,0.09461850,2017-09-20 10:34:48.527743,BUY,0.07265977,PARTIAL_FILL,2017-09-20 10:49:41.704036,1.30221305
114240596,2017-09-20T10:34:07.69,0.03048120,2017-09-20 10:34:48.527743,BUY,0.07262000,PARTIAL_FILL,2017-09-20 10:49:41.704036,0.41973572
114240595,2017-09-20T10:34:07.69,0.00274425,2017-09-20 10:34:48.527743,BUY,0.07261000,PARTIAL_FILL,2017-09-20 10:49:41.704036,0.03779448
114240594,2017-09-20T10:34:07.69,0.03432900,2017-09-20 10:34:48.527743,BUY,0.07260000,PARTIAL_FILL,2017-09-20 10:49:41.704036,0.47285125
114240593,2017-09-20T10:34:07.69,0.07058661,2017-09-20 10:34:48.527743,BUY,0.07260000,PARTIAL_FILL,2017-09-20 10:49:41.704036,0.97226745
114240688,2017-09-20T10:34:33.41,0.14304553,2017-09-20 10:35:03.900792,SELL,0.07239000,PARTIAL_FILL,2017-09-20 10:51:04.699238,1.97604000
114240763,2017-09-20T10:35:16.083,0.00072381,2017-09-20 10:35:34.021906,SELL,0.07238186,PARTIAL_FILL,2017-09-20 10:51:04.699238,0.00999995
114240746,2017-09-20T10:35:11.113,0.00443587,2017-09-20 10:35:34.021906,SELL,0.07238186,PARTIAL_FILL,2017-09-20 10:51:04.699238,0.06128430
114240745,2017-09-20T10:35:11.113,0.01012335,2017-09-20 10:35:34.021906,SELL,0.07239000,FILL,2017-09-20 10:51:04.699238,0.13984470
114240743,2017-09-20T10:35:09.74,0.01497495,2017-09-20 10:35:34.021906,BUY,0.07267598,FILL,2017-09-20 10:51:04.699238,0.20605092
114240735,2017-09-20T10:35:07.723,0.14746628,2017-09-20 10:35:34.021906,BUY,0.07267598,FILL,2017-09-20 10:51:04.699238,2.02909250
114240734,2017-09-20T10:35:07.723,0.41169756,2017-09-20 10:35:34.021906,BUY,0.07260980,PARTIAL_FILL,2017-09-20 10:51:04.699238,5.67000000
114240733,2017-09-20T10:35:07.723,0.44072036,2017-09-20 10:35:34.021906,BUY,0.07239001,PARTIAL_FILL,2017-09-20 10:51:04.699238,6.08813787
114240730,2017-09-20T10:35:06.74,0.15953617,2017-09-20 10:35:34.021906,SELL,0.07239000,FILL,2017-09-20 10:51:04.699238,2.20384266
114240729,2017-09-20T10:35:06.74,0.00875960,2017-09-20 10:35:34.021906,SELL,0.07239000,FILL,2017-09-20 10:51:04.699238,0.12100571
114240784,2017-09-20T10:35:21.177,0.00358203,2017-09-20 10:35:52.202822,SELL,0.07238186,PARTIAL_FILL,2017-09-20 10:51:50.618713,0.04948800
114240780,2017-09-20T10:35:20.147,0.09717946,2017-09-20 10:35:52.202822,BUY,0.07267599,FILL,2017-09-20 10:51:04.699238,1.33716051
114240820,2017-09-20T10:35:50.43,0.08536087,2017-09-20 10:36:13.419574,SELL,0.07231000,PARTIAL_FILL,2017-09-20 10:51:50.618713,1.18048506
114240819,2017-09-20T10:35:50.43,0.05828261,2017-09-20 10:36:13.419574,SELL,0.07234568,FILL,2017-09-20 10:51:50.618713,0.80561294
114240810,2017-09-20T10:35:42.27,0.00123805,2017-09-20 10:36:13.419574,SELL,0.07234568,PARTIAL_FILL,2017-09-20 10:51:50.618713,0.01711311
114240809,2017-09-20T10:35:42.27,5E-8,2017-09-20 10:36:13.419574,SELL,0.07238186,FILL,2017-09-20 10:51:50.618713,7.5E-7
114240808,2017-09-20T10:35:42.27,0.20600232,2017-09-20 10:36:13.419574,SELL,0.07238200,FILL,2017-09-20 10:51:50.618713,2.84604354
114240799,2017-09-20T10:35:34.943,0.15491625,2017-09-20 10:36:13.419574,BUY,0.07267599,FILL,2017-09-20 10:51:50.618713,2.13160163
114240851,2017-09-20T10:36:02.273,0.04215207,2017-09-20 10:36:32.924771,BUY,0.07267599,FILL,2017-09-20 10:51:50.618713,0.58000000
114240879,2017-09-20T10:36:15.947,0.07231000,2017-09-20 10:36:36.256289,SELL,0.07231000,PARTIAL_FILL,2017-09-20 10:51:50.618713,1.00000000
114240871,2017-09-20T10:36:13.15,0.06343549,2017-09-20 10:36:36.256289,BUY,0.07267599,FILL,2017-09-20 10:51:50.618713,0.87285352
114240989,2017-09-20T10:36:47.727,0.07267599,2017-09-20 10:36:54.233401,BUY,0.07267599,FILL,2017-09-20 10:51:50.618713,1.00000000
114240952,2017-09-20T10:36:33.93,0.00075963,2017-09-20 10:36:54.233401,BUY,0.07267599,FILL,2017-09-20 10:51:50.618713,0.01045233
114241002,2017-09-20T10:36:50.947,0.00195929,2017-09-20 10:37:22.118706,BUY,0.07267599,FILL,2017-09-20 10:51:50.618713,0.02695937
114241118,2017-09-20T10:37:31.793,0.01942665,2017-09-20 10:37:39.489087,BUY,0.07267599,FILL,2017-09-20 10:52:01.955511,0.26730503
114241115,2017-09-20T10:37:31.417,0.11516495,2017-09-20 10:37:39.489087,SELL,0.07239000,PARTIAL_FILL,2017-09-20 10:52:01.955511,1.59089597
114241097,2017-09-20T10:37:20.87,0.49874993,2017-09-20 10:37:39.489087,BUY,0.07267598,FILL,2017-09-20 10:52:01.955511,6.86265161
114241065,2017-09-20T10:37:13.433,0.02274197,2017-09-20 10:37:39.489087,BUY,0.07267599,FILL,2017-09-20 10:52:01.955511,0.31292277
114241064,2017-09-20T10:37:13.433,0.00945160,2017-09-20 10:37:39.489087,BUY,0.07267599,PARTIAL_FILL,2017-09-20 10:52:01.955511,0.13005123
114241059,2017-09-20T10:37:10.573,0.07049198,2017-09-20 10:37:39.489087,BUY,0.07267599,FILL,2017-09-20 10:51:50.618713,0.96994877
114241058,2017-09-20T10:37:10.573,0.08238976,2017-09-20 10:37:39.489087,BUY,0.07267599,PARTIAL_FILL,2017-09-20 10:51:50.618713,1.13365859
114241056,2017-09-20T10:37:07.01,0.01097250,2017-09-20 10:37:39.489087,BUY,0.07267599,FILL,2017-09-20 10:51:50.618713,0.15097834
114241185,2017-09-20T10:37:55.23,0.00065326,2017-09-20 10:38:19.813087,BUY,0.07267996,FILL,2017-09-20 10:52:01.955511,0.00898824
114241181,2017-09-20T10:37:54.823,0.01517532,2017-09-20 10:38:19.813087,BUY,0.07267851,PARTIAL_FILL,2017-09-20 10:52:01.955511,0.20880065
114241166,2017-09-20T10:37:49.34,0.00098368,2017-09-20 10:38:19.813087,BUY,0.07267851,FILL,2017-09-20 10:52:01.955511,0.01353477
114241160,2017-09-20T10:37:47.887,0.02357197,2017-09-20 10:38:19.813087,SELL,0.07267599,FILL,2017-09-20 10:52:01.955511,0.32434336
114241159,2017-09-20T10:37:47.747,0.02012744,2017-09-20 10:38:19.813087,BUY,0.07267599,PARTIAL_FILL,2017-09-20 10:52:01.955511,0.27694763
114241132,2017-09-20T10:37:37.23,0.00146760,2017-09-20 10:38:19.813087,BUY,0.07267599,FILL,2017-09-20 10:52:01.955511,0.02019376
114241265,2017-09-20T10:38:37.653,0.07453773,2017-09-20 10:38:39.099807,SELL,0.07267996,PARTIAL_FILL,2017-09-20 10:53:26.584836,1.02556100
114241259,2017-09-20T10:38:35.7,0.00124584,2017-09-20 10:38:39.099807,SELL,0.07267996,PARTIAL_FILL,2017-09-20 10:53:07.873854,0.01714150
114241230,2017-09-20T10:38:24.653,0.00207503,2017-09-20 10:38:39.099807,SELL,0.07267996,PARTIAL_FILL,2017-09-20 10:53:07.873854,0.02855031
114241229,2017-09-20T10:38:24.39,0.00207503,2017-09-20 10:38:39.099807,SELL,0.07267996,PARTIAL_FILL,2017-09-20 10:53:07.873854,0.02855031
114241225,2017-09-20T10:38:21.763,0.00830014,2017-09-20 10:38:39.099807,SELL,0.07267996,PARTIAL_FILL,2017-09-20 10:53:07.873854,0.11420127
114241219,2017-09-20T10:38:19.437,0.03320057,2017-09-20 10:38:39.099807,SELL,0.07267996,PARTIAL_FILL,2017-09-20 10:53:07.873854,0.45680510
114241216,2017-09-20T10:38:18.623,0.00100414,2017-09-20 10:38:39.099807,BUY,0.07267996,PARTIAL_FILL,2017-09-20 10:52:38.391490,0.01381597
114241211,2017-09-20T10:38:15.357,0.02961503,2017-09-20 10:38:39.099807,SELL,0.07239000,PARTIAL_FILL,2017-09-20 10:52:01.955511,0.40910400
114241272,2017-09-20T10:38:39.967,0.00857320,2017-09-20 10:39:11.217009,SELL,0.07231001,PARTIAL_FILL,2017-09-20 10:53:26.584836,0.11856176
114241271,2017-09-20T10:38:39.967,0E-8,2017-09-20 10:39:11.217009,SELL,0.07239000,FILL,2017-09-20 10:53:26.584836,3E-8
114241270,2017-09-20T10:38:39.967,1E-8,2017-09-20 10:39:11.217009,SELL,0.07267996,FILL,2017-09-20 10:53:26.584836,2.1E-7
114241268,2017-09-20T10:38:39.67,0.29071996,2017-09-20 10:39:11.217009,BUY,0.07267999,FILL,2017-09-20 10:53:26.584836,4.00000000
114241297,2017-09-20T10:38:57.17,0.01021172,2017-09-20 10:39:26.699512,BUY,0.07267999,FILL,2017-09-20 10:54:40.213941,0.14050263
114241296,2017-09-20T10:38:57.17,0.02660086,2017-09-20 10:39:26.699512,BUY,0.07267996,PARTIAL_FILL,2017-09-20 10:54:23.601641,0.36600000
114241290,2017-09-20T10:38:54.28,0.95813144,2017-09-20 10:39:26.699512,BUY,0.07267999,FILL,2017-09-20 10:54:04.750122,13.18287802
114241289,2017-09-20T10:38:54.28,0.05187063,2017-09-20 10:39:26.699512,BUY,0.07267978,PARTIAL_FILL,2017-09-20 10:53:26.584836,0.71368722
114241409,2017-09-20T10:39:39.453,0.01975575,2017-09-20 10:39:41.209518,BUY,0.07267999,FILL,2017-09-20 10:55:10.870360,0.27181834
114241408,2017-09-20T10:39:39.453,0.00200457,2017-09-20 10:39:41.209518,BUY,0.07260000,PARTIAL_FILL,2017-09-20 10:55:10.870360,0.02761122
114241399,2017-09-20T10:39:37.58,0.05602483,2017-09-20 10:39:41.209518,SELL,0.07231001,PARTIAL_FILL,2017-09-20 10:55:10.870360,0.77478673
114241398,2017-09-20T10:39:37.58,0.06605233,2017-09-20 10:39:41.209518,SELL,0.07231001,FILL,2017-09-20 10:55:10.870360,0.91346046
114241397,2017-09-20T10:39:37.58,0.00748221,2017-09-20 10:39:41.209518,SELL,0.07231500,FILL,2017-09-20 10:55:10.870360,0.10346703
114241361,2017-09-20T10:39:25.47,0.00869326,2017-09-20 10:39:41.209518,BUY,0.07260000,FILL,2017-09-20 10:55:10.870360,0.11974200
114241353,2017-09-20T10:39:19.767,0.01089000,2017-09-20 10:39:41.209518,SELL,0.07260000,FILL,2017-09-20 10:55:10.870360,0.15000000
114241349,2017-09-20T10:39:17.83,0.02170465,2017-09-20 10:39:41.209518,BUY,0.07267999,FILL,2017-09-20 10:55:10.870360,0.29863312
114241342,2017-09-20T10:39:11.75,0.02676743,2017-09-20 10:39:41.209518,BUY,0.07267999,FILL,2017-09-20 10:54:40.213941,0.36829165
114241318,2017-09-20T10:39:05.953,0.05959759,2017-09-20 10:39:41.209518,BUY,0.07267999,FILL,2017-09-20 10:54:40.213941,0.82000000
114241472,2017-09-20T10:40:08.61,0.20963112,2017-09-20 10:40:21.921609,BUY,0.07267598,FILL,2017-09-20 10:55:10.870360,2.88446235
114241468,2017-09-20T10:40:07.783,0.33236761,2017-09-20 10:40:21.921609,BUY,0.07240000,PARTIAL_FILL,2017-09-20 10:55:10.870360,4.59071289
114241466,2017-09-20T10:40:07.72,0.11813238,2017-09-20 10:40:21.921609,BUY,0.07240000,FILL,2017-09-20 10:55:10.870360,1.63166280
114241463,2017-09-20T10:40:07.3,0.99750000,2017-09-20 10:40:21.921609,SELL,0.07240000,FILL,2017-09-20 10:55:10.870360,13.77762431
114241461,2017-09-20T10:40:07.003,0.00997445,2017-09-20 10:40:21.921609,BUY,0.07267599,FILL,2017-09-20 10:55:10.870360,0.13724555
